,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN
88,16-03-0047-46,16-008,16,1603,LICEO SAN CRISTOBAL,0 AVE 1 71 ZONA 5 BARRIO SAN CRISTOBAL,79504134,ERWIN IVAN LEM MORAN,SONIA MAGALY YAT DELGADO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
89,16-03-0056-46,16-008,16,1603,INSTITUTO TECNOLOGICO VOCACIONAL MARCO TULIO DE LA CRUZ MORALES,"2A. CALLE ZONA 4, BARRIO SAN FELIPE",79504929,ERWIN IVAN LEM MORAN,RIGOBERTO HIGINIO SURAM JOM,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
90,16-03-0076-46,16-008,16,1603,COLEGIO MIXTO CIENCIAS TECNOLOGICAS,3A. CALLE 0 43 ZONA 3 BARRIO SAN SEBASTIAN,44848051,ERWIN IVAN LEM MORAN,CARLOS SALVATIERRA SANTOS,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
91,16-03-0077-46,16-008,16,1603,COLEGIO MIXTO CIENCIAS TECNOLOGICAS,3A. CALLE 0 43 ZONA 3 BARRIO SAN SEBASTIAN,77923223,ERWIN IVAN LEM MORAN,CARLOS SALVATIERRA SANTOS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
92,16-03-0082-46,16-008,16,1603,COLEGIO MIXTO CIENCIAS TECNOLOGICAS,"3A. CALLE 0 43 ZONA 3, BARRIO SAN SEBASTIAN",59070869,ERWIN IVAN LEM MORAN,MARCO AUGUSTO JOM CAAL,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
93,16-03-0083-46,16-008,16,1603,COLEGIO MIXTO CIENCIAS TECNOLOGICAS,"3A. CALLE 0 43 ZONA 3, BARRIO SAN SEBASTIAN",59070869,ERWIN IVAN LEM MORAN,MARCO AUGUSTO JOM CAAL,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
94,16-03-0087-46,16-008,16,1603,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA CON ORIENTACION EN ARTES Y OFICIOS,CASERIO PANTOCAN,40761267,ERWIN IVAN LEM MORAN,NA,DIVERSIFICADO,OFICIAL,RURAL,1,BILINGUE,MATUTINA,DIARIO(REGULAR)
95,16-03-0088-46,16-008,16,1603,LICEO GALILEO GALILEI,1A. AVE 3 62 ZONA 4,79504337,ERWIN IVAN LEM MORAN,MARCO TULIO DE LA CRUZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
96,16-03-0092-46,16-008,16,1603,LICEO DE CIENCIAS APLICADAS DR. CARLOS ALDANA MENDOZA,"4ª. AVE Y 0 CALLE 4 12 ZONA 1, BARRIO SANTA ANA",31479184,ERWIN IVAN LEM MORAN,WENDY DALILA CHOC LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
97,16-03-0093-46,16-008,16,1603,INSTITUTO TECNOLOGICO VOCACIONAL MARCO TULIO DE LA CRUZ MORALES,"2A. CALLE 4 45 ZONA 4, BARRIO SAN FELIPE",79504929,ERWIN IVAN LEM MORAN,RIGOBERTO HIGINIO SURAM JOM,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
98,16-03-0095-46,16-008,16,1603,COLEGIO MIXTO LA PUPILA DEL CIELO,"2A. AVE 4 56 ZONA 2, COLONIA PANA",33801345,ERWIN IVAN LEM MORAN,GLENDA YOJANNA GOMEZ SURAM,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
99,16-03-0097-46,16-008,16,1603,COLEGIO MIXTO CIENCIAS TECNOLOGICAS,3A. CALLE 0 43 ZONA 3 BARRIO SAN SEBASTIAN,77923223,ERWIN IVAN LEM MORAN,MAYNOR WALTR JOM,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
100,16-03-0242-46,16-008,16,1603,ESCUELA PRIVADA MIXTA NOCTURNA DE COMERCIO,"0 AVE 7 03, ZONA 3, BARRIO SAN CRISTOBAL",46462468,ERWIN IVAN LEM MORAN,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
101,16-03-1388-46,16-010,16,1603,COLEGIO MESON,8A. AVE 6 00 ZONA 1,79504027,MANUEL VELIZ QUEJ,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
102,16-03-1429-46,16-008,16,1603,LICEO GALILEO GALILEI,1A. AVE 3 62 ZONA 4 BARRIO SAN FELIPE,79504337,ERWIN IVAN LEM MORAN,MARCO TULIO DE LA CRUZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
103,16-03-1520-46,16-008,16,1603,LICEO GALILEO GALILEI,1A. AVE 3 62 ZONA 4 BARRIO SAN FELIPE,79504337,ERWIN IVAN LEM MORAN,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
104,16-03-1607-46,16-008,16,1603,LICEO GALILEO GALILEI,1A. AVE 3 62 ZONA 4 BARRIO SAN FELIPE,56377425,ERWIN IVAN LEM MORAN,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
105,16-03-9884-46,16-008,16,1603,LICEO SAN CRISTOBAL,0 AVE 1 71 ZONA 5 BARRIO SAN CRISTOBAL,79504134,ERWIN IVAN LEM MORAN,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
106,16-03-9885-46,16-008,16,1603,LICEO SAN CRISTOBAL,0 AVE 1 71 ZONA 5 BARRIO SAN CRISTOBAL,79504134,ERWIN IVAN LEM MORAN,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
107,16-03-9886-46,16-008,16,1603,LICEO SAN CRISTOBAL,0 AVE 1 71 ZONA 5 BARRIO SAN CRISTOBAL,79504134,ERWIN IVAN LEM MORAN,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,FIN DE SEMANA
108,16-04-0036-46,16-009,16,1604,INSTITUTO AKALTIC,0 CALLE B OC 150 ZONA 4,79539043,CESAR FERNANDO BIN BUC,CONCHA DE PELAEZ,DIVERSIFICADO,PRIVADO,URBANA,2,BILINGUE,DOBLE,DIARIO(REGULAR)
109,16-04-0041-46,16-011,16,1604,COLEGIO PARTICULAR MIXTO BLAISE PASCAL,5A. AVE 2 35 ZONA 1,56294302,OSCAR ROMAN XOC CO,GUILLERMO ALFREDO PORTOCARRERO,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
110,16-04-0042-46,16-009,16,1604,COLEGIO CRISTIANO PARTICULAR MIXTO VIDA,"CANTON CHIJACORRAL, ZONA 7",79529275,CESAR FERNANDO BIN BUC,THELMA FLORIDALMA FERNANDEZ MOYA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
111,16-04-0046-46,16-009,16,1604,COLEGIO PARTICULAR MIXTO BLAISE PASCAL,4A. AVE OC 176 ZONA 4,79539955,CESAR FERNANDO BIN BUC,JOSE ALBERTO CAAL BOL,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
112,16-04-0049-46,16-009,16,1604,INSTITUTO AKALTIC,0 CALLE B OC 150 ZONA 4,79539043,CESAR FERNANDO BIN BUC,CONCHA YOLANDA PONCE DE PELAEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
113,16-04-0050-46,16-009,16,1604,INSTITUTO AKALTIC,"0 CALLE B OC 150, ZONA 4",79539043,CESAR FERNANDO BIN BUC,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
114,16-04-0062-46,16-009,16,1604,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON CHIJACORRAL,56935152,CESAR FERNANDO BIN BUC,NA,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
115,16-04-0064-46,16-009,16,1604,COLEGIO NUESTRA SENORA DE LA ASUNCION,2A. AVE 02 053 ZONA DOS BARRIO ASUNCION,79529368,CESAR FERNANDO BIN BUC,MARIA ANGELICA CASTILLO DE MOINO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
116,16-04-0068-46,16-009,16,1604,COLEGIO CRISTIANO PARTICULAR MIXTO VIDA,"CANTON CHIJACORRAL ZONA 7, TACTIC",79529275,CESAR FERNANDO BIN BUC,THELMA FLORIDALMA FERNANDEZ MOYA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
117,16-04-0072-46,16-009,16,1604,COLEGIO PRIVADO MIXTO LA ENSENANZA,"12 AVE A 4 30, ZONA 3, BARRIO ASUNCION",79539069,CESAR FERNANDO BIN BUC,MAYRA MAGDALENA YAT CHON,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
118,16-04-1233-46,16-009,16,1604,COLEGIO PARTICULAR MIXTO BLAISE PASCAL,4A. AVE 0 CALLE  176 ZONA 4,79539955,CESAR FERNANDO BIN BUC,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
119,16-04-1235-46,16-009,16,1604,COLEGIO PARTICULAR MIXTO BLAISE PASCAL,4A. AVE 0 CALLE  176 ZONA 4,79539955,CESAR FERNANDO BIN BUC,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
120,16-04-1709-46,16-009,16,1604,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO TACTIC JV,BARRIO ASUNCION,0,CESAR FERNANDO BIN BUC,NA,DIVERSIFICADO,PRIVADO,URBANA,4,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
121,16-04-2308-46,16-009,16,1604,INSTITUTO AKALTIC,"O CALLE B OC 150, ZONA 4.",79539043,CESAR FERNANDO BIN BUC,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
122,16-04-8321-46,16-009,16,1604,INSTITUTO AKALTIC,0 CALLE B OC 150 ZONA 4 DE LA VILLA DE TACTIC,79539043,CESAR FERNANDO BIN BUC,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
123,16-04-8322-46,16-009,16,1604,COLEGIO PRIVADO MIXTO LA ENSENANZA,12 AVE 4 30 ZONA 3,79539069,CESAR FERNANDO BIN BUC,NA,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
124,16-04-8324-46,16-004,16,1604,COLEGIO PRIVADO MIXTO LA ENSENANZA,BARRIO LA ASUNCION DE LA VILLA DE TACTIC,0,JUAN ANTONIO FIGUEROA CAAL,NA,DIVERSIFICADO,PRIVADO,RURAL,2,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
125,16-04-9906-46,16-009,16,1604,COLEGIO PRIVADO MIXTO LA ENSENANZA,12 AVE A 4 30 ZONA 3,79539069,CESAR FERNANDO BIN BUC,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
126,16-05-0017-46,16-010,16,1605,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,TAMAHU,58034583,MANUEL VELIZ QUEJ,NA,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
127,16-05-9091-46,16-010,16,1605,INSTITUTO MIXTO MUNICIPAL DE MAGISTERIO BILINGUE,BARRIO CENTRO,50615709,MANUEL VELIZ QUEJ,NA,DIVERSIFICADO,MUNICIPAL,URBANA,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
128,16-06-0090-46,16-011,16,2416,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL CENTRO,45891258,OSCAR ROMAN XOC CO,LEONEL VICTORIANO GUZMAN ARGUETA,DIVERSIFICADO,OFICIAL,URBANA,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
129,16-06-2398-46,16-011,16,2416,INSTITUTO PRIVADO MIXTO DE MAGISTERIO BILINGUE TUKUR,CANTON LA PLAYA,0,OSCAR ROMAN XOC CO,BENJAMIN JUC BOTZOC,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
130,16-07-0117-46,16-012,16,1607,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SAN JUAN,57036563,CARLOS ENRIQUE GARCIA BAILEY,NA,DIVERSIFICADO,OFICIAL,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
131,16-07-0181-46,16-036,16,1607,COLEGIO MIXTO MESOAMERICANO,"BARRIO EL CENTRO, ALDEA TELEMAN",32229770,JOSE LUIS XI CUCUL,LUIS ANTONIO CHOC CO,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
132,16-07-0194-46,16-012,16,1607,COLEGIO PRIVADO MIXTO JUAN AMOS COMENIO,BARRIO SAN SEBASTIAN,40856113,CARLOS ENRIQUE GARCIA BAILEY,MARCELINO CAZ MUCU,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
133,16-07-0195-46,16-012,16,1607,COLEGIO PRIVADO MIXTO JUAN AMOS COMENIO,BARRIO SAN SEBASTIAN,40856113,CARLOS ENRIQUE GARCIA BAILEY,MARCELINO CAZ MUCU,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
134,16-07-0196-46,16-036,16,1607,COLEGIO MIXTO VALLE DEL POLOCHIC,ALDEA PANZOS,30449848,JOSE LUIS XI CUCUL,JOEL ESTEBAN ZEPEDA CAAL,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,FIN DE SEMANA
135,16-07-0197-46,16-036,16,1607,COLEGIO MIXTO VALLE DEL POLOCHIC,ALDEA TELEMAN,30498487,JOSE LUIS XI CUCUL,JOEL ESTABAN ZEPEDA CAAL,DIVERSIFICADO,PRIVADO,RURAL,1,BILINGUE,DOBLE,FIN DE SEMANA
136,16-07-0206-46,16-012,16,1607,COLEGIO PRIVADO LICEO POLOCHIC,ALDEA TELEMAN,57036563,CARLOS ENRIQUE GARCIA BAILEY,NA,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,DOBLE,FIN DE SEMANA
137,16-07-0207-46,16-012,16,1607,COLEGIO PRIVADO LICEO POLOCHIC,ALDEA TELEMAN,57036563,CARLOS ENRIQUE GARCIA BAILEY,NA,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
138,16-07-9096-46,16-012,16,1607,COLEGIO PRIVADO MIXTO JUAN AMOS COMENIO,BARRIO SAN SEBASTIAN,40856113,CARLOS ENRIQUE GARCIA BAILEY,NA,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
139,16-07-9103-46,16-036,16,1607,CENTRO EDUCATIVO SAN MARTIN DE PORRES,ALDEA TELEMAN,58980690,JOSE LUIS XI CUCUL,NA,DIVERSIFICADO,PRIVADO,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
140,16-07-9639-46,16-012,16,1607,INSTITUTO PRIVADO MIXTO PRIMARIA BILINGUE AJ KUTUNEL,BARRIO EL MAU,50673199,CARLOS ENRIQUE GARCIA BAILEY,NA,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
141,16-08-0182-46,16-007,16,1608,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI-,COLONIA 30 DE MAYO,40408287,SULMY ANAYANSY VASQUEZ HERNANDEZ,JORGE ERWIN CUCUL QUIB,DIVERSIFICADO,PRIVADO,URBANA,2,BILINGUE,DOBLE,FIN DE SEMANA
142,16-08-0183-46,16-013,16,1608,CENTRO EDUCATIVO SAN MATEO,BARRIO SAN ANTONIO,49872729,OSCAR ANIBAL GARCIA HUMBLERS,VICTOR HUGO GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
143,16-08-0199-46,16-041,16,1608,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COMUNIDAD LA MONTANESA,79510080,JORGE ERWIN CUCUL QUIB,ARTURO ICO CHOLOM,DIVERSIFICADO,OFICIAL,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
144,16-08-0204-46,16-042,16,1608,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COOPERATIVA CHIREAJ,50070804,CORONA OLIVIA XOL POP,NA,DIVERSIFICADO,OFICIAL,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
145,16-08-0205-46,16-040,16,1608,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COOPERATIVA SANTA MARIA SAN MARCOS,57698257,GONZALO MARTIN DE LA CRUZ DEL VALLE,NA,DIVERSIFICADO,OFICIAL,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
146,16-08-0206-46,16-040,16,1608,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COOPERATIVA ACTELA,51947706,GONZALO MARTIN DE LA CRUZ DEL VALLE,NA,DIVERSIFICADO,OFICIAL,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
147,16-08-0207-46,16-042,16,1608,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA YALIJUX,40572630,CORONA OLIVIA XOL POP,NA,DIVERSIFICADO,OFICIAL,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
148,16-08-0208-46,16-013,16,1608,INSTITUTO NACIONAL DE EDUACION DIVERSIFICADA,BARRIO EL CENTRO,30427396,OSCAR ANIBAL GARCIA HUMBLERS,NA,DIVERSIFICADO,OFICIAL,URBANA,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
149,16-08-0209-46,16-042,16,1608,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COOPERATIVA SEMARAC I,31984389,CORONA OLIVIA XOL POP,NA,DIVERSIFICADO,OFICIAL,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
150,16-08-1583-46,16-013,16,1608,INSTITUTO PRIVADO MIXTO DE MAGISTERIO BILINGUE NAUQ,BARRIO CENTRO,40300000,OSCAR ANIBAL GARCIA HUMBLERS,NA,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
151,16-08-8292-46,16-013,16,1608,INSTITUTO PRIVADO MIXTO DE FORMACION MAGISTERIAL CON ORIENTACION BILINGUE,BARRIO EL CENTRO,0,OSCAR ANIBAL GARCIA HUMBLERS,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
152,16-09-0007-46,16-015,16,1609,CENTRO EDUCATIVO NUEVA VIDA,ALDEA CHIQUIXJI,0,OSCAR RENE VENTURA ZAC,ALICIA YOMARA PONCE ORDONEZ,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
153,16-09-0386-46,16-018,16,1609,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CAMPUR,0,PEDRO BOTZOC CUC,NA,DIVERSIFICADO,OFICIAL,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
154,16-09-0717-46,16-015,16,1609,INSTITUTO ADOLFO V. HALL DEL NORTE,"8A. CALLE 1 63, ZONA 4.",79516463,OSCAR RENE VENTURA ZAC,CARLOS HUMBERTO PINEDA PARAISO,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
155,16-09-0720-46,16-015,16,1609,INSTITUTO TECNICO DIVERSIFICADO DE BACHILLERATO EN CONSTRUCCION,5A.CALLE FINAL ZONA 1,79515766,OSCAR RENE VENTURA ZAC,NA,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
156,16-09-0721-46,16-015,16,1609,COLEGIO STHELLA DE HERNANDEZ,DIAGONAL 2 10 73 ZONA 2 BARRIO SAN PABLO,0,OSCAR RENE VENTURA ZAC,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
157,16-09-0742-46,16-015,16,1609,LICEO SAN PABLO,8A. AVE 4 47,0,OSCAR RENE VENTURA ZAC,WILMA CONCEPCION DE LEON,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,FIN DE SEMANA
158,16-09-0748-46,16-015,16,1609,LICEO INTERCULTURAL VERAPACENSE,"3A. AVE 4 55 ZONA 5, RESIDENCIALES RAXPEC",77250339,OSCAR RENE VENTURA ZAC,EDWIN FEDERICO SANTA MARIA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
159,16-09-0756-46,16-015,16,1609,COLEGIO STHELLA DE HERNANDEZ,"DIAGONAL 2 10 73, ZONA 2",79516876,OSCAR RENE VENTURA ZAC,ORLEY EDWIN MELENDEZ ROSALES,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
160,16-09-0760-46,16-015,16,1609,LICEO INTERCULTURAL VERAPACENSE,"3A.AVE 4 55 ZONA 5, RESIDENCIALES RAXPEC",79516795,OSCAR RENE VENTURA ZAC,EDWIN FEDERICO SANTA MARIA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
161,16-09-0763-46,16-018,16,1609,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI-,ALDEA CAMPUR,79514189,PEDRO BOTZOC CUC,ESTEBAN JOSE AX CAAL,DIVERSIFICADO,PRIVADO,RURAL,1,BILINGUE,DOBLE,FIN DE SEMANA
162,16-09-0796-46,16-017,16,1609,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CAQUIGUAL,48232981,BERTHA ELENA POP HO DE CHEN,NA,DIVERSIFICADO,OFICIAL,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
163,16-09-0806-46,16-018,16,1609,COLEGIO PARTICULAR MIXTO SAN JOSE,ALDEA CAMPUR,47800170,PEDRO BOTZOC CUC,MIGUEL ANGEL FLORES CASTELLANOS,DIVERSIFICADO,PRIVADO,RURAL,2,MONOLINGUE,DOBLE,FIN DE SEMANA
164,16-09-0812-46,16-015,16,1609,COLEGIO STHELLA DE HERNANDEZ,"DIAGONAL 2 10 73 ZONA 2, BARRIO SAN PABLO",79516876,OSCAR RENE VENTURA ZAC,ORLEY EDWIN MELENDEZ ROSALES,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
165,16-09-0820-46,16-015,16,1609,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CHIQUIXJI,59087933,OSCAR RENE VENTURA ZAC,NA,DIVERSIFICADO,OFICIAL,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
166,16-09-0827-46,16-016,16,1609,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SACRAB,44927951,FREDY OSWALDO TEYUL CHIQUIN,NA,DIVERSIFICADO,OFICIAL,RURAL,1,BILINGUE,MATUTINA,DIARIO(REGULAR)
167,16-09-0828-46,16-015,16,1609,INSTITUTO DE EDUCACION BASICA BILINGUE INTERCULTURAL LA TRINIDAD,"2A. CALLE 3 24 ZONA 7, COLONIA SANTO DOMINGO",51591871,OSCAR RENE VENTURA ZAC,AGUSTIN PELICO PEREZ,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,DOBLE,FIN DE SEMANA
168,16-09-0829-46,16-015,16,1609,INSTITUTO DE EDUCACION BASICA BILINGUE INTERCULTURAL LA TRINIDAD,"2A. CALLE 3 24 ZONA 7, COLONIA SANTO DOMINGO",51591871,OSCAR RENE VENTURA ZAC,AGUSTIN PELICO PEREZ,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,MATUTINA,FIN DE SEMANA
169,16-09-0830-46,16-015,16,1609,INSTITUTO TECNICO DIVERSIFICADO DE BACHILLERATO EN CONSTRUCCION,5A.CALLE FINAL ZONA 1,44457071,OSCAR RENE VENTURA ZAC,ANGEL GUSTAVO RIVERA ARGUETA,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
170,16-09-1574-46,16-015,16,1609,CENTRO EDUCATIVO PARTICULAR DON BOSCO,ALDEA TZACANIHA,79515123,OSCAR RENE VENTURA ZAC,SALVADOR AJUALIP RODRIGUEZ,DIVERSIFICADO,PRIVADO,RURAL,1,BILINGUE,MATUTINA,DIARIO(REGULAR)
171,16-09-2160-46,16-017,16,1609,CENTRO EDUCATIVO DON BOSCO TZACANIJA,ALDEA TZACANIHA,79515123,BERTHA ELENA POP HO DE CHEN,NA,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
172,16-09-6450-46,16-015,16,1609,CENTRO EDUCATIVO PRIVADO TALITA KUMI,COLONIA LA TRINIDAD CHIPATI KM. 218,79516016,OSCAR RENE VENTURA ZAC,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
173,16-09-7312-46,16-017,16,1609,INSTITUTO TECNICO EXPERIMENTAL DE RECURSOS NATURALES,FINCA MUNICIPAL CHIPAR,57034175,BERTHA ELENA POP HO DE CHEN,NA,DIVERSIFICADO,PRIVADO,RURAL,2,MONOLINGUE,DOBLE,DIARIO(REGULAR)
174,16-09-8333-46,16-015,16,1609,COLEGIO PARTICULAR MIXTO ISAIAS BARRIENTOS,3A. CALLE 4 55 ZONA 5,79515655,OSCAR RENE VENTURA ZAC,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
175,16-09-9258-46,16-015,16,1609,COLEGIO STHELLA DE HERNANDEZ,DIAGONAL 2 10 73 ZONA 2 BARRIO SAN PABLO,79516876,OSCAR RENE VENTURA ZAC,ORLEY EDWIN MELENDEZ ROSALES,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
